transaction_id,customer_id,transaction_date,amount
8941,1226,2022-05-01,30
8942,1226,2022-06-01,30
8943,1226,2022-07-01,30
8944,1226,2022-08-01,30
8945,1226,2022-09-01,30
8946,1226,2022-10-01,30
8947,1226,2022-11-01,30
8948,1226,2022-12-01,30
8949,1226,2023-01-01,30
8950,1226,2023-02-01,30
8951,1226,2023-03-01,30
8952,1226,2023-04-01,30
8953,1226,2023-05-01,30
8954,1226,2023-06-01,30
8955,1226,2023-07-01,30
8956,1226,2023-08-01,30
8957,1226,2023-09-01,30
8958,1226,2023-10-01,30
8959,1226,2023-11-01,30
8960,1226,2023-12-01,30
8961,1226,2024-01-01,30
8962,1226,2024-02-01,30
8963,1226,2024-03-01,30
8964,1226,2024-04-01,30
8965,1226,2024-05-01,30
8966,1226,2024-06-01,30
8967,1226,2024-07-01,30
8968,1226,2024-08-01,30
8969,1226,2024-09-01,30
8970,1226,2024-10-01,30
8971,1226,2024-11-01,30
8972,1226,2024-12-01,30
8973,1226,2025-01-01,30
8974,1227,2022-11-01,30
8975,1227,2022-12-01,30
8976,1227,2023-01-01,30
8977,1227,2023-02-01,30
8978,1227,2023-03-01,30
8979,1227,2023-04-01,30
8980,1227,2023-05-01,30
8981,1227,2023-06-01,30
8982,1227,2023-07-01,30
8983,1227,2023-08-01,30
8984,1227,2023-09-01,30
8985,1227,2023-10-01,30
8986,1227,2023-11-01,30
8987,1227,2023-12-01,30
8988,1227,2024-01-01,30
8989,1227,2024-02-01,30
8990,1227,2024-03-01,30
8991,1227,2024-04-01,30
8992,1227,2024-05-01,30
8993,1227,2024-06-01,30
8994,1228,2022-05-01,20
8995,1228,2022-06-01,20
8996,1228,2022-07-01,20
8997,1228,2022-08-01,20
8998,1228,2022-09-01,20
8999,1228,2022-10-01,20
9000,1228,2022-11-01,20
9001,1228,2022-12-01,20
9002,1228,2023-01-01,20
9003,1228,2023-02-01,20
9004,1229,2023-06-01,30
9005,1229,2023-07-01,30
9006,1229,2023-08-01,30
9007,1229,2023-09-01,30
9008,1229,2023-10-01,30
9009,1229,2023-11-01,30
9010,1229,2023-12-01,30
9011,1229,2024-01-01,30
9012,1229,2024-02-01,30
9013,1229,2024-03-01,30
9014,1229,2024-04-01,30
9015,1229,2024-05-01,30
9016,1229,2024-06-01,30
9017,1229,2024-07-01,30
9018,1229,2024-08-01,30
9019,1229,2024-09-01,30
9020,1229,2024-10-01,30
9021,1229,2024-11-01,30
9022,1229,2024-12-01,30
9023,1229,2025-01-01,30
9024,1230,2024-04-01,30
9025,1230,2024-05-01,30
9026,1230,2024-06-01,30
9027,1230,2024-07-01,30
9028,1230,2024-08-01,30
9029,1230,2024-09-01,30
9030,1231,2020-04-01,30
9031,1231,2020-05-01,30
9032,1231,2020-06-01,30
9033,1231,2020-07-01,30
9034,1231,2020-08-01,30
9035,1231,2020-09-01,30
9036,1231,2020-10-01,30
9037,1231,2020-11-01,30
9038,1231,2020-12-01,30
9039,1231,2021-01-01,30
9040,1231,2021-02-01,30
9041,1231,2021-03-01,30
9042,1231,2021-04-01,30
9043,1231,2021-05-01,30
9044,1231,2021-06-01,30
9045,1231,2021-07-01,30
9046,1231,2021-08-01,30
9047,1231,2021-09-01,30
9048,1231,2021-10-01,30
9049,1231,2021-11-01,30
9050,1231,2021-12-01,30
9051,1231,2022-01-01,30
9052,1231,2022-02-01,30
9053,1231,2022-03-01,30
9054,1231,2022-04-01,30
9055,1231,2022-05-01,30
9056,1231,2022-06-01,30
9057,1231,2022-07-01,30
9058,1231,2022-08-01,30
9059,1231,2022-09-01,30
9060,1231,2022-10-01,30
9061,1231,2022-11-01,30
9062,1231,2022-12-01,30
9063,1231,2023-01-01,30
9064,1231,2023-02-01,30
9065,1231,2023-03-01,30
9066,1231,2023-04-01,30
9067,1231,2023-05-01,30
9068,1231,2023-06-01,30
9069,1231,2023-07-01,30
9070,1231,2023-08-01,30
9071,1231,2023-09-01,30
9072,1231,2023-10-01,30
9073,1231,2023-11-01,30
9074,1231,2023-12-01,30
9075,1231,2024-01-01,30
9076,1231,2024-02-01,30
9077,1231,2024-03-01,30
9078,1231,2024-04-01,30
9079,1231,2024-05-01,30
9080,1231,2024-06-01,30
9081,1231,2024-07-01,30
9082,1231,2024-08-01,30
9083,1231,2024-09-01,30
9084,1231,2024-10-01,30
9085,1231,2024-11-01,30
9086,1231,2024-12-01,30
9087,1231,2025-01-01,30
9088,1232,2020-03-01,20
9089,1232,2020-04-01,20
9090,1232,2020-05-01,20
9091,1232,2020-06-01,20
9092,1233,2023-12-01,50
9093,1233,2024-01-01,50
9094,1233,2024-02-01,50
9095,1233,2024-03-01,50
9096,1233,2024-04-01,50
9097,1233,2024-05-01,50
9098,1233,2024-06-01,50
9099,1233,2024-07-01,50
9100,1233,2024-08-01,50
9101,1233,2024-09-01,50
9102,1233,2024-10-01,50
9103,1233,2024-11-01,50
9104,1233,2024-12-01,50
9105,1233,2025-01-01,50
9106,1234,2024-08-01,50
9107,1234,2024-09-01,50
9108,1234,2024-10-01,50
9109,1234,2024-11-01,50
9110,1234,2024-12-01,50
9111,1234,2025-01-01,50
9112,1235,2024-01-01,50
9113,1235,2024-02-01,50
9114,1235,2024-03-01,50
9115,1235,2024-04-01,50
9116,1235,2024-05-01,50
9117,1235,2024-06-01,50
9118,1235,2024-07-01,50
9119,1235,2024-08-01,50
9120,1235,2024-09-01,50
9121,1235,2024-10-01,50
9122,1235,2024-11-01,50
9123,1235,2024-12-01,50
9124,1235,2025-01-01,50
9125,1236,2021-03-01,20
9126,1236,2021-04-01,20
9127,1236,2021-05-01,20
9128,1236,2021-06-01,20
9129,1236,2021-07-01,20
9130,1236,2021-08-01,20
9131,1236,2021-09-01,20
9132,1236,2021-10-01,20
9133,1237,2024-03-01,30
9134,1237,2024-04-01,30
9135,1237,2024-05-01,30
9136,1237,2024-06-01,30
9137,1237,2024-07-01,30
9138,1237,2024-08-01,30
9139,1237,2024-09-01,30
9140,1237,2024-10-01,30
9141,1237,2024-11-01,30
9142,1237,2024-12-01,30
9143,1237,2025-01-01,30
9144,1238,2021-11-01,30
9145,1238,2021-12-01,30
9146,1238,2022-01-01,30
9147,1238,2022-02-01,30
9148,1238,2022-03-01,30
9149,1238,2022-04-01,30
9150,1238,2022-05-01,30
9151,1238,2022-06-01,30
9152,1238,2022-07-01,30
9153,1238,2022-08-01,30
9154,1238,2022-09-01,30
9155,1238,2022-10-01,30
9156,1238,2022-11-01,30
9157,1238,2022-12-01,30
9158,1238,2023-01-01,30
9159,1238,2023-02-01,30
9160,1238,2023-03-01,30
9161,1238,2023-04-01,30
9162,1238,2023-05-01,30
9163,1238,2023-06-01,30
9164,1238,2023-07-01,30
9165,1238,2023-08-01,30
9166,1238,2023-09-01,30
9167,1238,2023-10-01,30
9168,1238,2023-11-01,30
9169,1238,2023-12-01,30
9170,1238,2024-01-01,30
9171,1238,2024-02-01,30
9172,1238,2024-03-01,30
9173,1238,2024-04-01,30
9174,1238,2024-05-01,30
9175,1238,2024-06-01,30
9176,1238,2024-07-01,30
9177,1238,2024-08-01,30
9178,1238,2024-09-01,30
9179,1238,2024-10-01,30
9180,1238,2024-11-01,30
9181,1238,2024-12-01,30
9182,1238,2025-01-01,30
9183,1239,2022-12-01,20
9184,1239,2023-01-01,20
9185,1239,2023-02-01,20
9186,1239,2023-03-01,20
9187,1239,2023-04-01,20
9188,1239,2023-05-01,20
9189,1239,2023-06-01,20
9190,1239,2023-07-01,20
9191,1239,2023-08-01,20
9192,1239,2023-09-01,20
9193,1239,2023-10-01,20
9194,1239,2023-11-01,20
9195,1239,2023-12-01,20
9196,1239,2024-01-01,20
9197,1239,2024-02-01,20
9198,1239,2024-03-01,20
9199,1239,2024-04-01,20
9200,1239,2024-05-01,20
9201,1239,2024-06-01,20
9202,1239,2024-07-01,20
9203,1239,2024-08-01,20
9204,1239,2024-09-01,20
9205,1239,2024-10-01,20
9206,1239,2024-11-01,20
9207,1239,2024-12-01,20
9208,1239,2025-01-01,20
9209,1240,2024-08-01,20
9210,1240,2024-09-01,20
9211,1240,2024-10-01,20
9212,1240,2024-11-01,20
9213,1240,2024-12-01,20
9214,1240,2025-01-01,20
9215,1241,2020-06-01,30
9216,1241,2020-07-01,30
9217,1241,2020-08-01,30
9218,1241,2020-09-01,30
9219,1241,2020-10-01,30
9220,1241,2020-11-01,30
9221,1241,2020-12-01,30
9222,1241,2021-01-01,30
9223,1241,2021-02-01,30
9224,1241,2021-03-01,30
9225,1241,2021-04-01,30
9226,1241,2021-05-01,30
9227,1241,2021-06-01,30
9228,1241,2021-07-01,30
9229,1241,2021-08-01,30
9230,1241,2021-09-01,30
9231,1241,2021-10-01,30
9232,1241,2021-11-01,30
9233,1241,2021-12-01,30
9234,1241,2022-01-01,30
9235,1241,2022-02-01,30
9236,1241,2022-03-01,30
9237,1241,2022-04-01,30
9238,1241,2022-05-01,30
9239,1241,2022-06-01,30
9240,1241,2022-07-01,30
9241,1241,2022-08-01,30
9242,1241,2022-09-01,30
9243,1241,2022-10-01,30
9244,1241,2022-11-01,30
9245,1241,2022-12-01,30
9246,1241,2023-01-01,30
9247,1241,2023-02-01,30
9248,1241,2023-03-01,30
9249,1241,2023-04-01,30
9250,1241,2023-05-01,30
9251,1241,2023-06-01,30
9252,1241,2023-07-01,30
9253,1241,2023-08-01,30
9254,1241,2023-09-01,30
9255,1241,2023-10-01,30
9256,1241,2023-11-01,30
9257,1241,2023-12-01,30
9258,1241,2024-01-01,30
9259,1241,2024-02-01,30
9260,1241,2024-03-01,30
9261,1241,2024-04-01,30
9262,1241,2024-05-01,30
9263,1241,2024-06-01,30
9264,1241,2024-07-01,30
9265,1241,2024-08-01,30
9266,1241,2024-09-01,30
9267,1241,2024-10-01,30
9268,1241,2024-11-01,30
9269,1241,2024-12-01,30
9270,1241,2025-01-01,30
9271,1242,2020-11-01,20
9272,1242,2020-12-01,20
9273,1242,2021-01-01,20
9274,1242,2021-02-01,20
9275,1242,2021-03-01,20
9276,1242,2021-04-01,20
9277,1242,2021-05-01,20
9278,1242,2021-06-01,20
9279,1242,2021-07-01,20
9280,1242,2021-08-01,20
9281,1242,2021-09-01,20
9282,1242,2021-10-01,20
9283,1242,2021-11-01,20
9284,1242,2021-12-01,20
9285,1242,2022-01-01,20
9286,1242,2022-02-01,20
9287,1242,2022-03-01,20
9288,1242,2022-04-01,20
9289,1242,2022-05-01,20
9290,1242,2022-06-01,20
9291,1242,2022-07-01,20
9292,1242,2022-08-01,20
9293,1242,2022-09-01,20
9294,1242,2022-10-01,20
9295,1243,2020-09-01,30
9296,1243,2020-10-01,30
9297,1243,2020-11-01,30
9298,1243,2020-12-01,30
9299,1243,2021-01-01,30
9300,1243,2021-02-01,30
9301,1243,2021-03-01,30
9302,1243,2021-04-01,30
9303,1243,2021-05-01,30
9304,1243,2021-06-01,30
9305,1243,2021-07-01,30
9306,1243,2021-08-01,30
9307,1243,2021-09-01,30
9308,1243,2021-10-01,30
9309,1243,2021-11-01,30
9310,1243,2021-12-01,30
9311,1243,2022-01-01,30
9312,1243,2022-02-01,30
9313,1243,2022-03-01,30
9314,1243,2022-04-01,30
9315,1243,2022-05-01,30
9316,1243,2022-06-01,30
9317,1243,2022-07-01,30
9318,1243,2022-08-01,30
9319,1243,2022-09-01,30
9320,1243,2022-10-01,30
9321,1243,2022-11-01,30
9322,1243,2022-12-01,30
9323,1243,2023-01-01,30
9324,1243,2023-02-01,30
9325,1243,2023-03-01,30
9326,1243,2023-04-01,30
9327,1243,2023-05-01,30
9328,1243,2023-06-01,30
9329,1243,2023-07-01,30
9330,1243,2023-08-01,30
9331,1243,2023-09-01,30
9332,1243,2023-10-01,30
9333,1243,2023-11-01,30
9334,1243,2023-12-01,30
9335,1243,2024-01-01,30
9336,1243,2024-02-01,30
9337,1243,2024-03-01,30
9338,1243,2024-04-01,30
9339,1243,2024-05-01,30
9340,1243,2024-06-01,30
9341,1243,2024-07-01,30
9342,1243,2024-08-01,30
9343,1243,2024-09-01,30
9344,1243,2024-10-01,30
9345,1243,2024-11-01,30
9346,1243,2024-12-01,30
9347,1243,2025-01-01,30
9348,1244,2021-01-01,50
9349,1244,2021-02-01,50
9350,1244,2021-03-01,50
9351,1244,2021-04-01,50
9352,1244,2021-05-01,50
9353,1244,2021-06-01,50
9354,1244,2021-07-01,50
9355,1244,2021-08-01,50
9356,1244,2021-09-01,50
9357,1244,2021-10-01,50
9358,1244,2021-11-01,50
9359,1244,2021-12-01,50
9360,1244,2022-01-01,50
9361,1244,2022-02-01,50
9362,1244,2022-03-01,50
9363,1244,2022-04-01,50
9364,1244,2022-05-01,50
9365,1244,2022-06-01,50
9366,1244,2022-07-01,50
9367,1244,2022-08-01,50
9368,1244,2022-09-01,50
9369,1244,2022-10-01,50
9370,1244,2022-11-01,50
9371,1244,2022-12-01,50
9372,1244,2023-01-01,50
9373,1244,2023-02-01,50
9374,1244,2023-03-01,50
9375,1244,2023-04-01,50
9376,1244,2023-05-01,50
9377,1244,2023-06-01,50
9378,1244,2023-07-01,50
9379,1244,2023-08-01,50
9380,1244,2023-09-01,50
9381,1244,2023-10-01,50
9382,1244,2023-11-01,50
9383,1244,2023-12-01,50
9384,1244,2024-01-01,50
9385,1244,2024-02-01,50
9386,1244,2024-03-01,50
9387,1244,2024-04-01,50
9388,1244,2024-05-01,50
9389,1244,2024-06-01,50
9390,1244,2024-07-01,50
9391,1244,2024-08-01,50
9392,1244,2024-09-01,50
9393,1244,2024-10-01,50
9394,1244,2024-11-01,50
9395,1244,2024-12-01,50
9396,1244,2025-01-01,50
9397,1245,2023-07-01,30
9398,1245,2023-08-01,30
9399,1245,2023-09-01,30
9400,1245,2023-10-01,30
9401,1245,2023-11-01,30
9402,1245,2023-12-01,30
9403,1245,2024-01-01,30
9404,1245,2024-02-01,30
9405,1245,2024-03-01,30
9406,1245,2024-04-01,30
9407,1245,2024-05-01,30
9408,1245,2024-06-01,30
9409,1245,2024-07-01,30
9410,1245,2024-08-01,30
9411,1245,2024-09-01,30
9412,1245,2024-10-01,30
9413,1245,2024-11-01,30
9414,1245,2024-12-01,30
9415,1245,2025-01-01,30
9416,1246,2024-08-01,50
9417,1246,2024-09-01,50
9418,1246,2024-10-01,50
9419,1246,2024-11-01,50
9420,1246,2024-12-01,50
9421,1246,2025-01-01,50
9422,1247,2021-04-01,30
9423,1247,2021-05-01,30
9424,1247,2021-06-01,30
9425,1247,2021-07-01,30
9426,1247,2021-08-01,30
9427,1247,2021-09-01,30
9428,1247,2021-10-01,30
9429,1247,2021-11-01,30
9430,1247,2021-12-01,30
9431,1247,2022-01-01,30
9432,1247,2022-02-01,30
9433,1247,2022-03-01,30
9434,1248,2021-03-01,20
9435,1248,2021-04-01,20
9436,1248,2021-05-01,20
9437,1248,2021-06-01,20
9438,1248,2021-07-01,20
9439,1248,2021-08-01,20
9440,1249,2023-06-01,50
9441,1249,2023-07-01,50
9442,1249,2023-08-01,50
9443,1249,2023-09-01,50
9444,1249,2023-10-01,50
9445,1249,2023-11-01,50
9446,1249,2023-12-01,50
9447,1249,2024-01-01,50
9448,1249,2024-02-01,50
9449,1249,2024-03-01,50
9450,1249,2024-04-01,50
9451,1249,2024-05-01,50
9452,1249,2024-06-01,50
9453,1249,2024-07-01,50
9454,1249,2024-08-01,50
9455,1249,2024-09-01,50
9456,1249,2024-10-01,50
9457,1249,2024-11-01,50
9458,1249,2024-12-01,50
9459,1249,2025-01-01,50
9460,1250,2023-12-01,50
9461,1250,2024-01-01,50
9462,1250,2024-02-01,50
9463,1250,2024-03-01,50
9464,1250,2024-04-01,50
9465,1250,2024-05-01,50
9466,1250,2024-06-01,50
9467,1250,2024-07-01,50
9468,1250,2024-08-01,50
9469,1250,2024-09-01,50
9470,1250,2024-10-01,50
9471,1250,2024-11-01,50
9472,1250,2024-12-01,50
9473,1250,2025-01-01,50
9474,1251,2021-06-01,30
9475,1251,2021-07-01,30
9476,1251,2021-08-01,30
9477,1251,2021-09-01,30
9478,1251,2021-10-01,30
9479,1251,2021-11-01,30
9480,1251,2021-12-01,30
9481,1251,2022-01-01,30
9482,1251,2022-02-01,30
9483,1251,2022-03-01,30
9484,1251,2022-04-01,30
9485,1251,2022-05-01,30
9486,1251,2022-06-01,30
9487,1251,2022-07-01,30
9488,1251,2022-08-01,30
9489,1251,2022-09-01,30
9490,1251,2022-10-01,30
9491,1251,2022-11-01,30
9492,1251,2022-12-01,30
9493,1251,2023-01-01,30
9494,1251,2023-02-01,30
9495,1251,2023-03-01,30
9496,1251,2023-04-01,30
9497,1251,2023-05-01,30
9498,1252,2021-07-01,20
9499,1252,2021-08-01,20
9500,1252,2021-09-01,20
9501,1252,2021-10-01,20
9502,1252,2021-11-01,20
9503,1252,2021-12-01,20
9504,1252,2022-01-01,20
9505,1252,2022-02-01,20
9506,1252,2022-03-01,20
9507,1252,2022-04-01,20
9508,1252,2022-05-01,20
9509,1252,2022-06-01,20
9510,1252,2022-07-01,20
9511,1252,2022-08-01,20
9512,1252,2022-09-01,20
9513,1252,2022-10-01,20
9514,1252,2022-11-01,20
9515,1252,2022-12-01,20
9516,1252,2023-01-01,20
9517,1252,2023-02-01,20
9518,1252,2023-03-01,20
9519,1252,2023-04-01,20
9520,1252,2023-05-01,20
9521,1252,2023-06-01,20
9522,1252,2023-07-01,20
9523,1252,2023-08-01,20
9524,1252,2023-09-01,20
9525,1252,2023-10-01,20
9526,1252,2023-11-01,20
9527,1252,2023-12-01,20
9528,1252,2024-01-01,20
9529,1252,2024-02-01,20
9530,1252,2024-03-01,20
9531,1252,2024-04-01,20
9532,1252,2024-05-01,20
9533,1252,2024-06-01,20
9534,1252,2024-07-01,20
9535,1252,2024-08-01,20
9536,1252,2024-09-01,20
9537,1252,2024-10-01,20
9538,1252,2024-11-01,20
9539,1252,2024-12-01,20
9540,1252,2025-01-01,20
9541,1253,2021-08-01,30
9542,1253,2021-09-01,30
9543,1253,2021-10-01,30
9544,1253,2021-11-01,30
9545,1253,2021-12-01,30
9546,1253,2022-01-01,30
9547,1253,2022-02-01,30
9548,1253,2022-03-01,30
9549,1253,2022-04-01,30
9550,1253,2022-05-01,30
9551,1253,2022-06-01,30
9552,1253,2022-07-01,30
9553,1253,2022-08-01,30
9554,1253,2022-09-01,30
9555,1253,2022-10-01,30
9556,1253,2022-11-01,30
9557,1253,2022-12-01,30
9558,1253,2023-01-01,30
9559,1253,2023-02-01,30
9560,1253,2023-03-01,30
9561,1254,2024-03-01,30
9562,1254,2024-04-01,30
9563,1254,2024-05-01,30
9564,1254,2024-06-01,30
9565,1254,2024-07-01,30
9566,1254,2024-08-01,30
9567,1254,2024-09-01,30
9568,1254,2024-10-01,30
9569,1254,2024-11-01,30
9570,1254,2024-12-01,30
9571,1254,2025-01-01,30
9572,1255,2021-04-01,50
9573,1255,2021-05-01,50
9574,1255,2021-06-01,50
9575,1255,2021-07-01,50
9576,1255,2021-08-01,50
9577,1255,2021-09-01,50
9578,1255,2021-10-01,50
9579,1255,2021-11-01,50
9580,1255,2021-12-01,50
9581,1255,2022-01-01,50
9582,1255,2022-02-01,50
9583,1255,2022-03-01,50
9584,1255,2022-04-01,50
9585,1255,2022-05-01,50
9586,1255,2022-06-01,50
9587,1255,2022-07-01,50
9588,1255,2022-08-01,50
9589,1255,2022-09-01,50
9590,1255,2022-10-01,50
9591,1255,2022-11-01,50
9592,1255,2022-12-01,50
9593,1255,2023-01-01,50
9594,1255,2023-02-01,50
9595,1255,2023-03-01,50
9596,1255,2023-04-01,50
9597,1255,2023-05-01,50
9598,1255,2023-06-01,50
9599,1255,2023-07-01,50
9600,1255,2023-08-01,50
9601,1255,2023-09-01,50
9602,1255,2023-10-01,50
9603,1255,2023-11-01,50
9604,1255,2023-12-01,50
9605,1255,2024-01-01,50
9606,1255,2024-02-01,50
9607,1255,2024-03-01,50
9608,1255,2024-04-01,50
9609,1255,2024-05-01,50
9610,1255,2024-06-01,50
9611,1255,2024-07-01,50
9612,1255,2024-08-01,50
9613,1255,2024-09-01,50
9614,1255,2024-10-01,50
9615,1255,2024-11-01,50
9616,1255,2024-12-01,50
9617,1255,2025-01-01,50
9618,1256,2023-08-01,50
9619,1256,2023-09-01,50
9620,1256,2023-10-01,50
9621,1256,2023-11-01,50
9622,1256,2023-12-01,50
9623,1256,2024-01-01,50
9624,1256,2024-02-01,50
9625,1256,2024-03-01,50
9626,1256,2024-04-01,50
9627,1256,2024-05-01,50
9628,1256,2024-06-01,50
9629,1256,2024-07-01,50
9630,1256,2024-08-01,50
9631,1256,2024-09-01,50
9632,1256,2024-10-01,50
9633,1256,2024-11-01,50
9634,1256,2024-12-01,50
9635,1256,2025-01-01,50
9636,1257,2022-03-01,20
9637,1257,2022-04-01,20
9638,1257,2022-05-01,20
9639,1257,2022-06-01,20
9640,1257,2022-07-01,20
9641,1257,2022-08-01,20
9642,1257,2022-09-01,20
9643,1257,2022-10-01,20
9644,1257,2022-11-01,20
9645,1257,2022-12-01,20
9646,1257,2023-01-01,20
9647,1257,2023-02-01,20
9648,1257,2023-03-01,20
9649,1257,2023-04-01,20
9650,1258,2021-01-01,20
9651,1258,2021-02-01,20
9652,1258,2021-03-01,20
9653,1258,2021-04-01,20
9654,1258,2021-05-01,20
9655,1258,2021-06-01,20
9656,1258,2021-07-01,20
9657,1258,2021-08-01,20
9658,1258,2021-09-01,20
9659,1258,2021-10-01,20
9660,1258,2021-11-01,20
9661,1258,2021-12-01,20
9662,1258,2022-01-01,20
9663,1258,2022-02-01,20
9664,1258,2022-03-01,20
9665,1258,2022-04-01,20
9666,1258,2022-05-01,20
9667,1258,2022-06-01,20
9668,1258,2022-07-01,20
9669,1258,2022-08-01,20
9670,1258,2022-09-01,20
9671,1258,2022-10-01,20
9672,1258,2022-11-01,20
9673,1258,2022-12-01,20
9674,1258,2023-01-01,20
9675,1258,2023-02-01,20
9676,1258,2023-03-01,20
9677,1258,2023-04-01,20
9678,1258,2023-05-01,20
9679,1258,2023-06-01,20
9680,1258,2023-07-01,20
9681,1258,2023-08-01,20
9682,1258,2023-09-01,20
9683,1258,2023-10-01,20
9684,1258,2023-11-01,20
9685,1258,2023-12-01,20
9686,1258,2024-01-01,20
9687,1258,2024-02-01,20
9688,1258,2024-03-01,20
9689,1258,2024-04-01,20
9690,1258,2024-05-01,20
9691,1258,2024-06-01,20
9692,1258,2024-07-01,20
9693,1258,2024-08-01,20
9694,1258,2024-09-01,20
9695,1258,2024-10-01,20
9696,1258,2024-11-01,20
9697,1258,2024-12-01,20
9698,1258,2025-01-01,20
9699,1259,2023-11-01,50
9700,1259,2023-12-01,50
9701,1259,2024-01-01,50
9702,1259,2024-02-01,50
9703,1259,2024-03-01,50
9704,1259,2024-04-01,50
9705,1259,2024-05-01,50
9706,1259,2024-06-01,50
9707,1259,2024-07-01,50
9708,1259,2024-08-01,50
9709,1259,2024-09-01,50
9710,1259,2024-10-01,50
9711,1259,2024-11-01,50
9712,1259,2024-12-01,50
9713,1259,2025-01-01,50
9714,1260,2021-07-01,20
9715,1260,2021-08-01,20
9716,1260,2021-09-01,20
9717,1260,2021-10-01,20
9718,1260,2021-11-01,20
9719,1260,2021-12-01,20
9720,1260,2022-01-01,20
9721,1260,2022-02-01,20
9722,1260,2022-03-01,20
9723,1260,2022-04-01,20
9724,1260,2022-05-01,20
9725,1260,2022-06-01,20
9726,1260,2022-07-01,20
9727,1260,2022-08-01,20
9728,1260,2022-09-01,20
9729,1260,2022-10-01,20
9730,1260,2022-11-01,20
9731,1260,2022-12-01,20
9732,1260,2023-01-01,20
9733,1260,2023-02-01,20
9734,1260,2023-03-01,20
9735,1260,2023-04-01,20
9736,1260,2023-05-01,20
9737,1260,2023-06-01,20
9738,1260,2023-07-01,20
9739,1260,2023-08-01,20
9740,1260,2023-09-01,20
9741,1260,2023-10-01,20
9742,1260,2023-11-01,20
9743,1260,2023-12-01,20
9744,1260,2024-01-01,20
9745,1260,2024-02-01,20
9746,1260,2024-03-01,20
9747,1260,2024-04-01,20
9748,1260,2024-05-01,20
9749,1260,2024-06-01,20
9750,1260,2024-07-01,20
9751,1260,2024-08-01,20
9752,1260,2024-09-01,20
9753,1260,2024-10-01,20
9754,1260,2024-11-01,20
9755,1260,2024-12-01,20
9756,1260,2025-01-01,20
9757,1261,2023-10-01,30
9758,1261,2023-11-01,30
9759,1261,2023-12-01,30
9760,1261,2024-01-01,30
9761,1261,2024-02-01,30
9762,1261,2024-03-01,30
9763,1261,2024-04-01,30
9764,1261,2024-05-01,30
9765,1261,2024-06-01,30
9766,1261,2024-07-01,30
9767,1261,2024-08-01,30
9768,1261,2024-09-01,30
9769,1261,2024-10-01,30
9770,1261,2024-11-01,30
9771,1261,2024-12-01,30
9772,1261,2025-01-01,30
9773,1262,2020-06-01,20
9774,1262,2020-07-01,20
9775,1262,2020-08-01,20
9776,1262,2020-09-01,20
9777,1262,2020-10-01,20
9778,1262,2020-11-01,20
9779,1262,2020-12-01,20
9780,1262,2021-01-01,20
9781,1262,2021-02-01,20
9782,1262,2021-03-01,20
9783,1262,2021-04-01,20
9784,1262,2021-05-01,20
9785,1262,2021-06-01,20
9786,1262,2021-07-01,20
9787,1262,2021-08-01,20
9788,1262,2021-09-01,20
9789,1262,2021-10-01,20
9790,1262,2021-11-01,20
9791,1262,2021-12-01,20
9792,1262,2022-01-01,20
9793,1262,2022-02-01,20
9794,1262,2022-03-01,20
9795,1262,2022-04-01,20
9796,1262,2022-05-01,20
9797,1262,2022-06-01,20
9798,1262,2022-07-01,20
9799,1262,2022-08-01,20
9800,1262,2022-09-01,20
9801,1262,2022-10-01,20
9802,1262,2022-11-01,20
9803,1262,2022-12-01,20
9804,1262,2023-01-01,20
9805,1262,2023-02-01,20
9806,1262,2023-03-01,20
9807,1262,2023-04-01,20
9808,1262,2023-05-01,20
9809,1262,2023-06-01,20
9810,1262,2023-07-01,20
9811,1262,2023-08-01,20
9812,1262,2023-09-01,20
9813,1262,2023-10-01,20
9814,1262,2023-11-01,20
9815,1262,2023-12-01,20
9816,1262,2024-01-01,20
9817,1262,2024-02-01,20
9818,1262,2024-03-01,20
9819,1262,2024-04-01,20
9820,1262,2024-05-01,20
9821,1262,2024-06-01,20
9822,1262,2024-07-01,20
9823,1262,2024-08-01,20
9824,1262,2024-09-01,20
9825,1262,2024-10-01,20
9826,1262,2024-11-01,20
9827,1262,2024-12-01,20
9828,1262,2025-01-01,20
9829,1263,2024-05-01,30
9830,1263,2024-06-01,30
9831,1263,2024-07-01,30
9832,1263,2024-08-01,30
9833,1263,2024-09-01,30
9834,1263,2024-10-01,30
9835,1263,2024-11-01,30
9836,1263,2024-12-01,30
9837,1263,2025-01-01,30
9838,1264,2024-08-01,30
9839,1264,2024-09-01,30
9840,1264,2024-10-01,30
9841,1264,2024-11-01,30
9842,1264,2024-12-01,30
9843,1264,2025-01-01,30
9844,1265,2022-10-01,30
9845,1265,2022-11-01,30
9846,1265,2022-12-01,30
9847,1265,2023-01-01,30
9848,1265,2023-02-01,30
9849,1265,2023-03-01,30
9850,1265,2023-04-01,30
9851,1265,2023-05-01,30
9852,1265,2023-06-01,30
9853,1265,2023-07-01,30
9854,1265,2023-08-01,30
9855,1265,2023-09-01,30
9856,1265,2023-10-01,30
9857,1265,2023-11-01,30
9858,1265,2023-12-01,30
9859,1265,2024-01-01,30
9860,1265,2024-02-01,30
9861,1265,2024-03-01,30
9862,1265,2024-04-01,30
9863,1265,2024-05-01,30
9864,1265,2024-06-01,30
9865,1265,2024-07-01,30
9866,1265,2024-08-01,30
9867,1265,2024-09-01,30
9868,1265,2024-10-01,30
9869,1265,2024-11-01,30
9870,1265,2024-12-01,30
9871,1265,2025-01-01,30
9872,1266,2021-02-01,30
